text,label
"The show's echoed 'bubbling' sound effect used to put me to sleep. A very soothing show. I think I might have slept through the parts where there was danger or peril. I had also heard that some set up shots for a show on sponge divers was shot in Tarpon Springs, Florida. I would assume Lloyd Bridges never dove there. I only remember the show in reruns and although it was never edge-of-the-seat exciting we would make up our own underwater episodes in the lake at my grandmother's house... imagining the echoed bubbling sounds and narrating our adventures in our heads. I thought 'Flipper' had better undersea action. Of course, he had the advantage of being in his natural environment.",0
"""If I sit down I will never stand up again"", that's what the mother (the one of the title) says to his son when he tells her to get some rest (she's just widowed). He means that resting is what a woman of his age and in her situation has to do: to rest in peace, to neglect herself. But she's not in the mood for ""resting"", not yet. She also has a daughter who reproaches her for each and every disasters in her life... Suddenly, the revelation comes: sex and passion in the figure of a muscular carpenter 30 years younger than her (Daniel Craig, the brand new James Bond) when she ""thought nobody would ever touch her again"". It is a story that makes you reflect on many things, specially on what's a 60 something woman is supposed to do with her life when his husband dies. It doesn't look that we've advanced that such in those aspects. I mean, nobody's surprised when Sean Connery has a love affair in a movie with Catherine Zeta Jones... but what would you think if it was otherwise? An old woman, a young guy... nah, you ain't ready for that, are you?<br /><br />The movie has intimist tones all along its length, except for 2 or 3 sequences in which that tones breaks and out comes some explicit and foul-mouthed dialogs. Those vulgar touches and the way the son and the daughter find out their mother's love affair (pretty absurd -you'll know what I mean when you watch it-) are the only discordant elements in ""The Mother"". <br /><br />*My rate: 7/10",1
"Journey to the Center of the Earth is the story of some tourists of Hawaii, three of them siblings, and one of them a young British nanny babysitting a dog. When the siblings accidentally drive off in their jeep with the basket of dog biscuits, the nanny follows them (it might've just been safer to purchase more) all the way to the cave the siblings intended to explore (I guess). For some reason, they actually go in the cave and then, when the place starts caving in, they try to get out to no avail, except for the six-year-old sister who they tell to go get help. Meanwhile, the more they move around in the cave, the more they continue to plummet further and further towards the earths cavernous core. And behold, it is here where they find the City of Atlantis and its bizarre alien habitants who are living under the oppressive rule of one alien that doesn't want them asking to many questions about the worlds external to their own.<br /><br />I see that Rusty Lemorande, the named director of the film has provided comments on this film, in which he explains that part of latter half of this film is actually the sequel to Alien in L.A. Well, whatever it was, it was an amazingly cheap movie that I would rank only slightly higher than City Limits (a 1988 sci-fi film also made on a non-existent budget) because at the least ending of this dreadful piece of mostly incoherent film-making that cuts corners where it can aims for some humor and amusement in the last 20 minutes when we finally see what life is like in the alien world at the center of the Earth. I also give it a two star rating rather than one because it was at times, funny, even if only in its subtleties. For example, the aliens asks the British girl if she's an alien and she explains that the Ministry should be sending her work visa shortly. Or when the alien girl finds Bryan and explains that he is in the city of Altantis and he mistakes this for Atlantic City, New Jersey. Little things like that make the idiocy of the first hour or so tolerable. Imagine how great the film could've been though if they had 1) actually intended to make it, and 2) actually had money to make it.<br /><br />I do like how in the end, no one wonders what happened to the little sister who was sent away in the beginning to get help. She'd just be wandering around the Hawaiian caves and not too far from the erupting volcano, mind you.",0
"Beforehand Notification: I'm sure someone is going to accuse me of playing the race card here, but when I saw the preview for this movie, I was thinking ""Finally!"" I have yet to see one movie about popular African-influenced dance (be it popular hip hop moves, breaking, or stepping) where the main character was a Black woman. I've seen an excessive amount of movies where a non-Black woman who knew nothing about hip hop comes fresh to the hood and does a mediocre job of it (Breakin, Breakin 2, Save the Last Dance, Step Up), but the Black women in the film are almost nonexistent. That always bothered me considering so much of hip hop, African-influenced dance, and breaking was with Blacks and Latinos in massive amounts in these particular sets and it wasn't always men who performed it, so I felt this movie has been a long time coming. However, the race does not make the film, so I also wanted it to carry a believable plot; the dancing be entertaining; and interesting to watch.<br /><br />Pros: I really enjoyed this film bringing Jamaican culture. I can't recall ever seeing a popular, mainstream film where all the main characters were Jamaican; had believable accents; and weren't stereotypical with the beanies. The steppers, family, friends, and even the ""thugs"" were all really intelligent, realistic people who were trying to love, live, and survive in the neighborhood they lived in by doing something positive. Even when the audience was made aware that the main character's sister chose an alternate lifestyle, it still didn't make the plot stereotypical. I was satisfied with the way it was portrayed. I LOVED the stepping; the romantic flirty relationship going on between two steppers; the trials that the main character's parents were going through; and how she dealt with coming back to her old neighborhood and dealing with Crabs in a Barrel. I respected that she was so intelligent and active at the same time, and so many other sistas in the film were handling themselves in the step world. They were all just as excellent as the fellas. I don't see that in too many movies nowadays, at least not those that would be considered Black films.<br /><br />Cons: I'm not quite sure why the directors or whoever put the movie together did this, but I question whether they've been to real step shows. Whenever the steppers got ready to perform, some hip hop song would play in place of the steppers' hand/feet beats. At a real step show, there is zero need for music, other than to maybe entertain the crowds in between groups. And then when hip hop songs were played, sometimes the beat to the song was off to the beat of the steppers' hands and feet. It was awkward. I was more impressed with the stepping in this movie versus ""Stomp the Yard"" (another great stepping movie) because the women got to represent as fierce as the guys (in ""Stomp the Yard,"" Meagan Good got all of a few seconds of some prissy twirl and hair flip and the (Deltas?) let out a chant and a few steps and were cut immediately). Even when there were very small scenes, the ladies tore it up, especially in the auto shop, and it was without all that music to drown out their physical music. I know soundtracks have to be sold, but the movie folks could've played the music in other parts of the film.<br /><br />I'm not a Keyshia Cole fan, so every time I saw her, all I kept thinking was ""Is it written in the script for her to constantly put her hand on her hip when she talks?"" She looked uncomfortable on screen to me. I thought they should've used a host like Free or Rocsi instead. Deray Davis was funny as usual though. Also, I groaned when I found out that the movie was supposed to be in the ghetto, like stepping couldn't possibly happen anywhere else. Hollywood, as usual. However, only a couple of people were portrayed as excessively ignorant due to their neighborhood and losers, which mainstream movies tend to do.<br /><br />I would've given this movie five stars, but the music playing killed it for me. I definitely plan to buy it when it comes out and hopefully the bonus scenes will include the actual step shows without all the songs.",1
"For those who like their murder mysteries busy, this is definitely the one to see, as it is chock full of interesting and suspicious characters, most of them wealthy Long Island socialite types. As the star detective, William Powell is alternately starchy and inspired, behaving at times as if he and his suit went to the cleaners and got pressed together. Mary Astor is very lovely here. <br /><br />Powell had made a career out of playing the lead character, Philo Vance, in a series of movies made at a couple of studios over several years. In-between these films he developed into a somewhat offbeat romantic lead, at times even essaying gentleman gangster roles. Already middle-aged, he was stuck in somewhat of a career rut by the time this one came along. As with so many early talkie stars, it seemed that his time had come and gone, that he was fine for early Depression Prohibition-era films, but that with changing times he was perhaps too mature and dandyish to endure.<br /><br />The Kennel Murder Case, directed by the criminally neglected Michael Curtiz, is one of the last of the ""old Powells"", while the next year would herald in the first of the new ones, The Thin Man, the success of which would catapult its leading players into the Hollywood stratosphere. In Kennel we can see the movies still in a somewhat stiff, ritualized pattern, as the camera does not move much, with the acting, like the presentation, tending toward the theatrical. There's no harm in this approach, though, which has its charms. It gives the movie a baroque quality.",1
"Sure, Titanic was a good movie, the first time you see it, but you really should see it a second time and your opinion of the film will definetly change. The first time you see the movie you see the underlying love-story and think: ooh, how romantic. The second time (and I am not the only one to think this) it is just annoying and you just sit there watching the movie thinking, When is this d**n ship going to sink??? And even this is not as impressive when you see it several times. The acting in this film is not bad, but definetly not great either. Was I glad DiCaprio did not win an oscar for that film, I mean who does he think he is, Anthony Hopkins or Denzel Washington? He does 1 half-good movie and won't do a film for less than $20 million. And then everyone is suprised that there are hardly any films with him in it. But enough about, in my eyes, the worst character of the film. Kate Winslet's performance on the other hand was wonderful. I also tink that the director is very talented to put a film of such a magnitude together. There is one lesson to be learned about this movie: there are too many love-stories as it is, filmmakers shouldn't try to add a crummy romance in to every single movie!!! Out of a possible 100% I give this film a mere 71%.",1
"Ed Harris's work in this film is up to his usual standard of excellence, that is, he steals the screen away from anyone with whom he shares it, and that includes the formidable Sean Connery. The movie, which is more than a bit sanctimonious, comes alive only in the scenes when Harris is interrogated by the attorney for another convict. It is breathtaking, a master class in artistic control.<br /><br />The other cast members are all adept and Connery is reliable, as is Fishbourne, but the story itself packs no wallop. The plot depends largely on the premise that a black prisoner always will be mistreated and coerced by white law enforcement officers. This is the engine which drives the story, right or wrong, and makes one feel a tad cheated at the end.<br /><br />Still, worth watching to see Harris in action.",1
"Not totally off the wall in a good way, but just totally stupid. ""Killer Tongue"" is an uneasy mixture of sci-fi, horror, and supposed comedy. What this equates to is a mindless and totally incoherent film. There is very little dialog, mainly due to the fact that the script, if there was one, is complete ""pond scum"". I wouldn't even call it strange, more like just ""total nonsense"". This movie is certain to disappoint, and you have been warned. There is absolutely no reason to waste time on this, and if you do, the pungent smell will linger like rotten fish............................................................... MERK",0
"Really, I think this movie is more an example of an easy target than a truly bad film. In fact, the movie is done very well in many respects and is very entertaining.<br /><br />Yes, the script is a little convoluted, but that's the genre. The film has a noirish atmosphere centered around a femme fatale. Just like all the old noir classics, this, too, has a screenplay that twists you around so that you don't always know how to make sense of it at first, and it can be a stretch if you think too deeply and try to put all of the pieces together. That's the genre. In general, the script has enough surprises and turns to keep the viewer guessing and, in turn, surprised, without abandoning the viewer.<br /><br />Sharon Stone is also an easy target. The truth is she looks great and she speaks her double-entendre laden dialog in such a way as to zhuzh it up into something mysterious, sexy and fun.<br /><br />The direction is more than passable, because let's face it--you have to keep an audience interested in the ""did she or didn't she?"" question for two hours. In addition to a twisty script and a fun performance by Stone, this is done effectively through the direction by the creation of a noirish atmosphere that is both dark and very stark and modern at the same time, with straight industrial lines to go along with Stone's sexy curves. The frame is always beautiful--press pause anywhere and there is something interesting to the eye.<br /><br />The film also effectively builds on things that were gimmicks in the first film and turns them into something a little more real, particularly the sex. ""Katherine Tramell is bisexual...how shocking!"" becomes treated more matter-of-factly here, and typically, the sexuality of the film is used to better effect. It is still titillating, but not done so readily for shock value and buzz as done in the first. I won't say that it isn't still somewhat of a gimmick because, let's face it, this film is supposed to be fun.<br /><br />And a fun film it is. It may be an easy target, but if you watch it for what it is: a noirish, femme-fatale driven, twisty, sexy, did-she-or-didn't-she who-dunnit, you're bound to enjoy it (no pun intended).",1
"In my honest opinion, everyone should see this movie at least once. It really put things in perspective as I watched it. Though it was fictional, this movie is about something that could happen to your children.<br /><br />It shows how easily two kids can hide both their hatred for their school, and their plans to murder innocent students. This film would not have worked in any other format. They pulled off the hand-held camera, perfectly.<br /><br />It reminds us of April 20th, 1999, when Eric Harris, and Dylan Klebold murdered 12 students and then themselves. It also reminds us of the media storm that followed after. Everyone wanted to see the Rampart video and everyone wanted to see the Basement tapes.<br /><br />This movie is a fictional version of our dreams coming true. We get to see the kid behind the monster.<br /><br />The only bad thing about this movie, is that it did not do well on the market, and few people even know it existed. If it would have had a single preview on a single blockbuster movie, everyone would have gone to see what the big deal was about, Zero Day.<br /><br />I believe this is the best film adaptation of a school shooting of the few that have truly attempted it. The shooting itself only takes up about ten minutes of the hour and a half long film, because It mostly focuses on Cal and Andre, and what they did up to that point.<br /><br />If you have not yet seen this movie, go rent it, and watch it. I guarantee that when it is finished, you will be speechless.",1
"If you want just about everything you want to know about WWII from multiple perspectives, this DVD delivers, you WILL learn new things guaranteed, so much so that you won't need any other documentary's on the subject. Get this, watch it, learn from it. Good for school use as well. As a bonus, watch this with Tora tora tora, saving private ryan, patton, band of brothers, a bridge too far, the longest day and other WWII epics along with this to make your knowledge of WWII even more complete. Sir Laurence Oliver's voice adds to the overall atmosphere of each episode in this 26 part series. Seriously you won't find a better WWII documentary set on the subject. PERFECT 10!!!",1
"There are enough sad stories about women and their oppression by religious, political and societal means. Not to diminish the films and stories about genital mutilation and reproductive rights, as well as wage inequality, and marginalization in society, all in the name of Allah or God or some other ridiculous justification, but sometimes it is helpful to just take another approach and shed some light on the subject.<br /><br />The setting is the 2006 match between Iran and Bahrain to qualify for the World Cup. Passions are high and several women try to disguise themselves as men to get into the match.<br /><br />The women who were caught (Played by Sima Mobarak-Shahi, Shayesteh Irani, Ayda Sadeqi, Golnaz Farmani, and Mahnaz Zabihi) and detained for prosecution provided a funny and illuminating glimpse into the customs of this country and, most likely, all Muslim countries. Their interaction with the Iranian soldiers who were guarding and transporting them, both city and villagers, and the father who was looking for his daughter provided some hilarious moments as we thought about why they have such unwritten rules.<br /><br />It is mainly about a paternalistic society that feels it has to save it's women from the crude behavior of it's men. Rather than educating the male population, they deny privilege and rights to the women.<br /><br />Seeing the changes in the soldiers responsible and the reflection of Iranian society, it is nos surprise this film will not get any play in Iran. But Jafar Panahi has a winner on his hands for those able to see it.",1
"WARNING:I advise anyone who has not seen the film yet to not read this comment.<br /><br />Although I haven't seen them all,The Hamiltons sure did deliver one lowsy piece of entertainment,which it did not entertain me at all!!!!I thought that in common with the semi-bad acting,stupid plot scheme,and the twist at the end of the movie,which was very retarded,this movie sucked!!!Okay,so supposively these are people who eat other people.Yeah......notice I said people not humans,not because they aren't human,or wait I think they are,OH NO WAIT,THEY DIDN'T TELL YOU!!!!!So okay,are these people cannibals,or are they imbreds,or what are THEY!!!!I mean,maybe they're just ""THINGS"" that came here to see what people taste like or,are they cannibals who have eaten people for a long time now,or maybe this movie was HHOORRIIBBLLEE!!WHICH IT WAS!!!So if you think The Hamiltons is good,I ask of you,why,why,WHY,WHY,why was it so awesome,because to me it was just flat out terrible!!!One big BOOOOOOO for The Hamiltons!!!Go see The Gravedancers,Tooth & Nail,or Borderland for a piece of entertainment!!!!!",0
"Wow it's ironic since this movie has been out for awhile I think that someone else JUST reviewed it a couple days ago.<br /><br />Anyways, I watched this movie simply because it has Nick Stahl, for the record.<br /><br />The movie was ridiculous. The characters drove me INSANE, they were SO Cliché and STEREOTYPED. This movie had some of the worst dialogue I have ever heard. It had way too many plot twists too.<br /><br />There is ONE scene in the movie worth seeing however, the scene: ""Warm heart, cold gun"" where Nick Stahl kills the obnoxious girl in the shower. (Well, actually they were all obnoxious.) But his acting in that scene was excellent. The look on his face, it reminded my of American Psycho (a good movie). The scene is worth seeing but not worth seeing the rest of the movie for, do yourself a favor and don't watch it.",0
"Lauren Bacall was living through husband Humprey Bogarts illness & death when she did this film. Rock Hudson was near the top of his 1950's stardom. Dorothy Malone is in excellent form, and wins an Oscar for support. Robert Stack is nominated & falls just short for his role.<br /><br />The story is a little soapy from another time but just as worthwhile as most dramas. Amazing how well drunks can drive in this film & also how quickly Stack sobers up in a couple of the films early sequences.<br /><br />You can see why the cast is so good & actually production wise this film is very good. You can tell Bacall is distracted during this film as while her acting is fine, she looks emotionally drained in some sequences.<br /><br />The sexual references in this film are so mild, that many of today's young viewers would not realize what they are. Film does a good job telling a story & actually leaves a sequel to be made at the end though none ever was made- though Written Beyond THe Wind would be a good title.",1
"One of the greatest film I have seen this year.Last maybe before sun rise, which is also seen late at night alone in the lab. I like the idea of the film,which suggest free will of man and our weakness against fate.With time past by James and Kathryn are destined to fail and an indescribable sorrow comes. I do like the end. but a big question also comes. The virus shall not be released again, should it?<br /><br />In the last scene in the airport. Jose is sent back to meet James again by future scientists. When he tell him that scientists had already got his message and know someone else would spread the virus. And they two together meet Kathryn when Kathryn tell James the true man is DR. Goines assistant. So it is clearly Jose also get the true information about the virus,(James keep an eye on him at the time remember?) and he has teeth. So why everything is still happen?? Why future scientists don't do anything after the truth is revealed?? My biggest question after the film...",1
"I've loved all of Cream's work, even as there is such a small and precious catalog of work to take hold. Even when they go for as long as twenty minutes with some of their songs (Spoonful and Toad off of Wheels of Fire are prime examples) still rock the socks off of more than half of any given rock act working today. This power to gel on stage is given one of the most anticipate rock band reunions ever with their Royal Albert Hall shows last year. They may have gotten older, as have their fans, but the energy is still there, with the great arrangements of classic blues songs as well as their own. The renditions of White Room, Badge, Politician, Spoonful, Sunshine of Your Love, not one seems to miss a beat. Clapton's solos have a formation that he sometimes doesn't have when on stage with his solo band. Ginger Baker, enough said. Jack Bruce is sturdy enough with his vocals still with a kind of power that Clapton could never get on his own. Bottom line, if you want to see what were the best shows you wish you had seen last year (well, some may have seen them), it's all on this DVD, with cool special features.",1
"I'm not much of an expert on acting or other movie details, but this movie just hit me deep. I don't think I'll ever forget it. One scene especially (I think that anybody who has seen the film will know of which one I am speaking) is imprinted on my brain.<br /><br />I also watched the similar movie Lilja 4-ever (as referred to by a previous commentator). It was also very moving, but not quite as straight to the point and brutal. If you are sensitive at all, either will bring tears to your eyes, but Anjos Do Sol (Angels of the Sun) may stay with you forever.<br /><br />This is very depressing subject matter, but I think, no, I HOPE that the film succeeds in bringing more attention to it.<br /><br />More people need to see this film!!!!!!",1
The only thing serious about this movie is the humor. Well worth the rental price. I'll bet you watch it twice. It's obvious that Sutherland enjoyed his role.,1
Cybil Richards directs another Full Moon/Surrender Cinema masterpiece of erotica. This time Jacqualine Lovell (dressed in rather fetching silver outfit) is tasked with destroying all evidence of sexual activity. However she can't resist watching the tapes and she kinda likes them. The sex scenes are well filmed and set to a superb soundtrack (at least for this sort of film). The cast are largely awful and mainly very average looking too. Jacqueline Lovell is her exceptionally attractive self and between viewing the sex files she manages to expose her chest and fumble a little down below. She also fits in a little lesbian activity. To be honest Lovell deserves so much better than this kind of fare. Here she looks great naked but actually is much more appealing in her silver attire narrating the 'drama'. Utterly rubbish movie with Lovell and soundtrack the only real redeeming features. Mediocre even for Surrender's output and clearly a new budget low for them also.,0
"Interesting story about a soldier in a war who misses out on saving the life of a young girl from the enemy and is haunted by this event, even though he did save many other captive children. The film flashes a head and this soldier is now a teacher in a high school that is managed mostly by policemen patrolling the hallways, bathrooms and even class rooms. In other words, the High School is a prison and most of the kids pay very little attention to their teachers or principal. Dolph Lundgren,(Sam Decker) plays the soldier/school teacher and decides he is going to quit teaching and go into another field. However, the principal asks him to have a Detention Class as his last duty as a teacher. It is at this point in the film when all Hell breaks loose and the story becomes a complete BOMB. Try to enjoy it, if you decided to View IT !",0
"""Elvira, Mistress Of The Dark"" is a sort of ""Harper Valley P.T.A."" with touches of the supernatural. Elvira (Cassandra Peterson) walks off her job as television horror movie hostess after the new station's owner gets fresh with her. She's now relying on a Las Vegas show to carry her through, but learns she needs to come up with more money to get the show started. Things look hopeless to raise that money until she receives notice of her aunt's death, which then takes Elvira to Massachusetts for the reading of the will. A house in need of repairs, a dog, and a cookbook are all that is left to her by her aunt, and again it seems Elvira is having trouble coming up with the money for the Las Vegas show. The adults of the small and narrow minded town make things worse by making things more difficult for Elvira. Only the local hunk (Daniel Greene), and a group of teenagers will befriend her. Elvira's Uncle ""Vinnie"" (W. Morgan Sheppard), presses to make a deal with Elvira for the cookbook, but Elvira soon learns of her powerful heritage that includes spellcasting, and a couple very effective casseroles. Elvira no longer wants to sell the cookbook to her uncle, but he is determined to get his hands on it knowing of its power. Elvira then faces being burned at the stake on the town's old charge of witchcraft, and the showdown between her and her uncle. The plot is pretty simple, but the humor and well developed characters keep it moving at a nice pace. ""Elvira, Mistress Of The Dark"" is full of cute, gross, bawdy, and clever humor carried through by the many sight gags, puns, props, songs, and parodies. The film's touches of the occult make this one of the best horror parodies ever made. It is a well made film with terrific acting by all performers; including Edie McClurg, and Jeff Conaway (of ""Grease."") There are also nice special effects. Many people (including myself) wondered if the Elvira character could carry a feature film, and the answer is delightfully, YES!",1
"Contains spoilers<br /><br />""Hollow Man"" is probably the weakest movie that Paul Verhoeven, director of great movies like ""Total Recall"", ""Starship Troopers"" and ""Robocop"" has ever made. <br /><br />That's probably not his fault. For some reason, Verhoeven got stuck with an utterly mediocre script, and he made the best of it. <br /><br />The first part of this movie is rather good, with lots of cynical jokes, great special effects and even Skunk Anansie on the soundtrack. Unfortunately, the movie falls flat in the second part, were it degenerates into a standard slasher movie or maybe a very bad ""Alien"" clone. The ending is especially ridiculous <SPOILER>, as Kevin Bacon keeps coming back to life after a number of incidents that should (in the logical sense of the word) have killed him. </SPOILER>. And the entire thing is quite shallow, indeed: the subject of becoming invisible is never fully investigated.<br /><br />But all in all, Verhoeven manages to stay well above average with this movie. <br /><br />**1/2 out of **** stars",1
"Some of the worst, least natural acting performances I've ever seen. Which is perhaps not surprising given the clunky, lame dialog given to the one note characters. Add to that the cheap production values and you've got a movie that doesn't look like it even belongs on television. One doesn't expect much from a Lifetime movie, especially one this old, but this is nearly unwatchably bad.<br /><br />Plot-wise, it's a dreadful, clichéd romance of a type even Harlequin would consider beneath them. It's possible to guess how the remainder of the movie will go by simply watching the opening couple of scenes. Surprise, the only female character who gets any focus and the mysterious stranger end up falling in love.",0
This movie is perfect for families to watch together. It is a great film and it deserves more credit. The special effects are stunning and spectacular. Everyone who has children should share this with theirs.,1
"I recorded this ages ago but only got round to watching it today. I have been ill so had run out of stuff to watch! I am so glad I saw it, and which I could erase my memory and watch i again for the first time. This movie is so wonderful! It reminded me very much of Fried Green Tomatoes At The Whistlestop Cafe. <br /><br />The story goes back in time and at the end of the movie we see what the connections are. Some people have said this is a kids movie. I disagree - it may be made by Disney and many characters are children, but I am 23 and I LOVED it! There were moments when my spine tingled. The story is unlike any other film these days, full of adventure. I have just ordered the book from amazon, can't wait!",1
"A Disney movie that dares to do something different should at least be awarded for effort. ""Holes"" doesn't make the same mistakes as one would expect from a Disney movie about troubled teenagers put in a camp. For the first time events are not explained in details. The flashback scenes really do serve a purpose and present several mature topics that may surprise the viewer. I must admit that at first I was a bit put off by the seriousness of the movie. But soon I realized that we had to endure those moments to see the beauty of the story. Besides the story this movie also does a good job of questioning some methods that are used in correctional facilities. (One example where Caveman is forbidden to teach Zero to read because they have to dig holes in order to build character,like learning to read won't contribute to that). ""Holes"" is a movie that is smart and beautiful. A must watch!",1
"Bonfires of the Vanities is a film drenched in flop sweat. I can recall no film that has tried so hard to be so unrelentingly outrageous, provocative and important, yet failed so consistently across the board. It is like a stand up comic who's not getting laughs, but can't leave the stage. The harder the film tries, the louder each attempt at a laugh results in a resounding thud. The desperation the film displays is so glaring it almost rouses pity for all those involved.<br /><br />The film achieves laugh-out-loud status only twice. Once is in the sight of Geraldo Rivera playing an obnoxious, arrogant and amoral TV tabloid journalist -- which is funny only because he apparently doesn't realize he is playing himself. The other scene that deserves to be laughed at is the film's final ""big moment,"" wherein the judge played by Morgan Freeman delivers the sanctimonious lecture about what morality is (""it's what your mama taught ya!""). The pomposity of the moment is insulting to the point of being absurd. <br /><br />Yet, one must admit it is a noble effort. It does have a good, if poorly cast, band of actors, who try to make characters out of cardboard thin caricatures. The film looks professionally made and the little cinematic flourishes that director Brian DePalma just loves are apparent, if not particularly effective. But the film, which apparently wishes to be a commentary on modern morals and ethics, never arises above the level of cartoon. Satire requires style. Farce requires energy. Even sitcom requires timing. But the best Bonfires can muster is desperation. In the end, you don't want to laugh, you just want to turn away.",0
"The New Batman Adventures (also called Gotham Knights) takes place 5 years after the final episodes of Batman: the Animated Series (B:TAS) and only aired for 24 episodes. This isn't a horrible show, but it just isn't as good as the original Batman Animated Series. I'll start with all the things that I found not to be very good.<br /><br />First thing's first, the animation itself: long and sweet, Gotham isn't dark anymore, the sky is always bright red and orange, B:TAS did this also, but it was drawn on a dark palate, do the colour of the sky was more ominous, in this show, the colour of the sky is too bright. It all just looks like any other kids show and doesn't seem unique like Batman: TAS did with it's dark, cool art style on Gotham. The art style is OK, but doesn't remind me of Batman anymore. Every character is comprised of straight lines, squares, and triangles making characters look less human-like. In the original series (B:TAS), characters look more like drawn versions of real people. The animation may be more consistent here than in B:TAS, but it definitely isn't as good. <br /><br />Next: some of the episodes seem too dumbed down and childish, but some of the subject matter is even stronger than in B:TAS.(Two-Face attempting to kill Tim Drake/Robin 2, and some villains get some pretty harsh treatment). This leads me to my next point.<br /><br />Because this is supposed to take place in the future as well as the final episodes of the Batman Animated Universe, many villains do meet their demise or leave forever. Poison Ivy apparently drowns when a cruise ship explodes; Two-Face nearly kills Penguin, Killer Croc, and himself, so he's moved to Arkham forever; Joker falls into the exhaust tower of an industrial plant (though he will return later on the Justice League Animated Series); Catwoman moves away to France leaving Batman, etc... Just because the series is ending does not mean that they have to get rid of some great characters! The villains' motives are pretty bad, too. There are none! In B:TAS, we learn that these villains are mentally tormented and their lives are ruined, that's why they act the way they do, in this show, the villains are just committing crimes to progress the story. It's like Batman just doesn't even care about saving whatever sanity there is left in the people that he fights, he just beats them senseless. This Batman is a colder and meaner version of the character, but since he's been doing this job for years, I can see why he is so harsh. <br /><br />Next, the redesigned character models: they're awful. Gordon slimmed down about 100 pounds... is he sick? Many villains look STUPID (Joker, Riddler, Catwoman, Mr. Freeze, Mad Hatter, and Killer Croc are among the WORST). Although, I do think that some characters look better (Bane, Scarecrow, Batgirl). Harley is about the same, and Ivy (who is even hotter now) has pale green skin.<br /><br />With the series having many faults, some episodes are great- Over the Edge, Mad Love, Beware the Creeper, Girls Night Out, Old Wounds, Legends of the Dark Knight, and Never Fear are my favourite ones here, in my opinion. All of the crossovers featuring Batman in the Superman Animated Series were great, also.<br /><br />The absolute WORST part about this show is how the creators say they love the animation of this series more than the original. On the DVD features of the original Batman Animated Series, they talk about how proud they were with the art style, and how difficult some characters were to animate, but they did eventually succeed with (the difficult animation necessary to animate Clayface, for example). On the DVD features of the New Batman Adventures, the creators basically say ""To Hell with B:TAS, this is a fresh, new re-vamp, it looks better and we love how we NEARLY RUINED THE SERIES!"" (Alright, that is an exaggeration). When the creators cast away the amazing art style of B:TAS, that really annoyed me!<br /><br />It's not a bad show, but I still don't like it as much as the original animated series. At least the show doesn't talk down to its audience, so for that reason, I still commend it. Though some of the episodes in this new series are fantastic and worth watching. <br /><br />Superman: the Animated Series, and Justice League: the Animated Series are great follow-up shows to Batman: the Animated Series and The New Batman Adventures, so give them a watch as well.",1
"For those who think it is strictly potty humor and immaturity, you are in fact the mindless one. While the show does contain its share of potty jokes it also contains a lot of satirical material and pokes fun at social problems, racial barriers, cliché's,stereotypes etc. You just need to read into some of her material a bit more to get it.<br /><br />What I also love is that not everything is a punchline. For those expecting a formulated joke like Friends (I LOVE friends fyi), you won't find it here. Instead Sarah uses situations and other ways to achieve her humour which is more realistic. We don't walk around in this world and have witty punchlines for everything said, which is in most comedies. Instead the Sarah Silverman Program makes it more realistic in this sense. <br /><br />So don't take it as mindless humor because it is so much more than that.",1
"Seriously crappy movie.<br /><br />First off, the movie starts with a cop and his partner parked outside of a warehouse/furniture store. The ""bad"" cop takes a girl, which they had pulled over, into the warehouse's attic, while the newbie cop sits outside and ponders what could be happening up there. The ""bad"" cop eventually returns with a heavy duffel bag, and the newbie cop doesn't think there are any problems, but he still wonders what was in the bag, so he asks, gets a bullshit response, and then he thinks everything is OK (for now).<br /><br />The ""bad"" cop repeats this process, and even once with a tit scene (made it slightly better). But eventually people start to catch on, which took awhile considering how f***ing obvious it was. One girl gets a voodoo curse placed on her just in case she dies, like ya do. Now, the ""bad"" cop eventually kills this magically protected bitch, and then he gets rid of the duffel-bagged body.<br /><br />Since she had the oogey-boogey magic put on her, she comes back with lots of eye-shadow on, which is supposed to indicate that she may be a zombie... also, the magic curse causes all of the other girls to become ""eye-shadow monsters"". Some of the girls meet up with a dude, who is apparently a currency specialist, and he offers them a ride (they look normal to him apparently). But when the girls see other people, such as the one girls husband, he freaks out because she is hideous (some people freak out, but others don't even notice).... massive plot hole.<br /><br />So, to wrap it up, the eye-shadow monsters kill the ""bad"" cop, who in turn ends up becoming a zombie in the last scene. It was as though they were trying to prep us for a sequel! Like anyone would want to see part 2 of this cow dropping.",0
"Ghost Train is a fine and entertaining film, typical of the better British comedy chillers of the 1930s and 40s. The antics of comedian Arthur Askey are not as funny as they once apparently were, but this can be overcome by viewing him as a period piece or a curiosity.<br /><br />For a low-budget wartime production, Ghost Train is atmospheric, effective, and it provides some genuine suspense. Great fun for a dark (and, yes, stormy) night. Lighten up, take off the critic's hat, and enjoy.",1
