text,label
"Trudy Lintz (Rene Russo) was one very fortunate lady many years ago. She was the wife of a wealthy doctor and had lots of extracurricular money. Her passion was animals and she devoted herself to providing a sanctuary for the furry ones on her property grounds. Trudy also raised two chimps in her home to be more like children. They dressed in clothes and had many amenities. One day, she learns of an abandoned baby gorilla. Knowing nothing about the large apes, she relies on her husband's medical abilities and expert advice to save the gorilla's life. Once out of danger, Trudy decides she will raise the gorilla, also, as one of her children. This works well for years and Buddy, the gorilla, is truly a remarkably intelligent addition to her home. But, Buddy is also a gorilla and his strength and curiosity become quite enormous. Will Trudy be able to keep Buddy under control? For those who love animals, Buddy is a must-see movie. Based on a true story, Trudy and her ape develop a relationship that is unique in the annals of animal history and lore. Of course, Buddy is not a real gorilla but a mechanical one, in the film, but he is very close to seeming totally real. Russo gives a nice performance as a lady ahead of her time and the supporting players are also quite nice. The costumes are exemplary, as befitting the earlier era of the story, and the settings and production values outstanding. But, most importantly, animals are here in abundance, not only Buddy, but the adorable chimps, the ducks, the rabbits, and so forth. For those who want to watch a film and be transported to animal heaven, here on earth, this is a great movie choice. All animal lovers, and even those who just want to watch a great family film, will go ""ape"" over Buddy.",1
"Originally called The Changer. The Nostril Picker is a poorly constructed tale about a loner named Joe Bukowski (Carl Zschering) who ""likes em young"". Unable to socially interact with girls he bumps into a tramp who teaches him a special Vietnamese chant. This ""chant"" involves whistling 'London Bridge is Falling Down' whilst hopping around like an epileptic morris dancer. Nonetheless, Ugly Joe tries it out and hey presto! He is now a girl. Ideally he needs to be a young guy in order attract girls. But lets not talk about ideals here - this film was made in 1983 and released in 1993, in an ideal world it should have NEVER been released.<br /><br />The Film Asylum dubbed this horror hokum as ""mind numbing, ham handed story telling"". Its worse than that. The Nostril Picker really takes the biscuit, in fact the whole god-damn cookie jar. Terribly scripted dialogue delivered by brain-dead actors, a ridiculous plot and a predictable twist. Just when things couldn't get any more absurd the story goes off on its own nonsensical tangent. For instance, Joe decides to kill the girls by changing back into himself. But i thought he wanted to get close to them? Not content with being a murderer Joe also turns into a cannibal and eats some of his victims, of which there were only around 3-4.<br /><br />The highlight of this terrible movie involves Joe picking up a hooker (Steven Andrews) then taking ""her"" back to his apartment. What happens next defies belief... Joe turns back into a man, but also discovers the hooker is a man. How does he react? Well, in a Benny Hill-esquire fashion, he chases ""her"" around the apartment with a bunch of squirty dildo's only to trip up on a blow up doll. God knows what Patrick J Matthews and Stephen Hodge were thinking of. At least this scene paved the way for another priceless moment. This involved the male hooker reporting the incident to a curly haired police officer with a 2-bit joke shop 'cop' uniform. The hilarious acting is a must see. Especially the hooker's inability at saying ""dildo"" and his demand for ""satisfaction"".<br /><br />Apart from the above mentioned incident this monotonous slash flick was a complete bore. You know a movie's bad when the DVD trailers were more exciting. Normally, i'd fast forward to the good bits, only there weren't any here. The main action sequences involved Joe simply stabbing his victims repeatedly. Forget quick cuts, Matthews utilizes fadeouts (one during a stab scene) to limit any form of suspense there might already be. One girl's non-reaction to her fingers being chopped off is laughable. Normally i'd relish the words ""uncut"" but in this case they were far from a blessing. Just more agonizing cinematic torture. The whole movie felt like an unedited episode of Midsummer Murders, only less entertaining. I'd hate to see the cut version.<br /><br />To sum up, The Nostril picker is the most unentertaining thing i've seen since Richard Hammond's 5 O' Clock Show. Dismal performances made worse by a terribly tinny soundtrack and bad dubbing. Don't be fooled by the box label, this is NOT a cult classic unless it qualifies for the lets-use-shitty-horror-dvds-for-coffee-coasters cult. Which i think it does. Unless re-edited to 30 minutes stay away from this coma inducing mess.",0
"May (Anne Reid) and Toots (Peter Vaughan) are paying an apparently infrequent visit to their son Bobby (Steven Mackintosh) and his family in London. Even as the visit begins, Toots suffers a fatal heart attack, leaving May adrift, unsure, and questioning her life and future. Finding herself attracted to her daughter's boyfriend Darren (Daniel Craig), her actions lead to inevitable consequences.<br /><br />Beautifully filmed, but for all its heralded realism and acclaim, The Mother offers a collection of mostly unpleasant, even repellent characters, and asks the viewer to engage with them. Reid shines as May, and it is her skill and commitment as a wonderfully understated actor that salvages the film from a completely depressing mire, but Michell and Kureishi have allowed Craig, Mackintosh and Cathryn Bradshaw to create such utterly obnoxious characters, that it becomes increasingly difficult to care what happens to May. As written, the characters played by Mackintosh and Bradshaw are in fact so utterly selfish and cold-hearted that one begins to wonder what exactly was Kureishi trying to say. As directed, they are either unwilling or unable to lift Bobby and Paula above the two dimensional in their ghastly selfishness. <br /><br />Worth seeing for Reid's performance, but little else. A crying shame...",0
"A Nightmare on Elm Street: The Dream Child, the fifth installment in the Nightmare on Elm Street series and the worst sequel ever in the series, even worse than A Nightmare on Elm Street 2. I was lucky enough to get the Nightmare on Elm Street DVD box set for my birthday and I watched all the sequels. The dream child was the worst without a doubt, I was surprised too since they were doing so well with the last two sequels. But I guess they just lost the charm, the story was just ridicules and I wasn't happy with where it went. Alice just became more annoying, she's not Nancy or Kirsten, so her carrying this film on her own didn't work for me. Freddy is also loosing his scare, this was just getting a bit silly.<br /><br />Alice is back and she's carrying a child, she couldn't be happier with her life. But Freddy is also back and he's not going to be too light on her since she defeated him so easily in the fourth movie. But anyways, he wants her child and to be born into the world again. Did you ever wonder if Freddy had parents too? Well that's what A Nightmare on Elm Street: The Dream Child investigates and Alice soon finds out what Freddy's childhood was like and that maybe that's the one thing that can defeat him.<br /><br />A Nightmare on Elm Street: The Dream Child is just all in all a bad movie and an insult to the series. I don't think anyone could be happy with this sequel. Just the story was really silly, I mean it could have possibly worked, but once again, it was just executed the wrong way. I know that if you're looking to see the sequels for the Nightmare on Elm Street series, you should watch it, but I really wouldn't recommend it, it's not worth it, at least in my opinion.<br /><br />3/10",0
"I really enjoyed this film because I have a tremendous interest in American History... the Antebellum years and the Civil War in particular. I purchased it recently from a rack of previously-viewed videos on sale at the supermarket and I was very glad to add this one to my history video collection. Though not of the caliber of Civil War films such as ""Glory"" or ""Gettysburg,"" provides a lot of history on the pre-Civil War brotherhood among cadets at West Point.<br /><br />Maybe it's the gray uniforms, the youth, or the military discipline, but I am fascinated by the story of the Corps of Cadets from around 1830 to the brink of the War. I imagine what it must have been like to sit in a classroom with other young men, learning how to make war, then later putting the lessons to use against your own classmates!<br /><br />Actually, there were two classes graduated in 1861: one class in May, the other in June. the movie makes no real mention of this, except to mention Henry A. DuPont, first graduate of the May Class; and George Custer, last grad of the June Class. the reason for the two classes was not so much about the war, but it was the result of switching back to a four-year course of study, after a few years of experimenting with a five-year course (I think the first class had attended five years, the other for four). As the movie portrays, cadets were like brothers and often had nicknames for each other... George ""Fanny"" or ""Autie"" Custer; Alonzo ""Lon"" Cushing; James ""Beauty"" Stuart (for J.E.B. Stuart, class of 1854), etc.<br /><br />I say this film is ""Santa Fe Trail"" as it should have been because that 1940 film, while enjoyable, really fudges history. Cadets from several different classes are all graduating together. JEB Stuart and George Custer are portrayed as the best of friends and are side-by-side in stopping John Brown's 1859 insurrection at Harper's Ferry. In fact, Stuart and Custer were never friends, but enemies during the War. They faced each other (for the first time, I think) at Gettysburg in 1863 (Stuart was at the Harper's ferry Raid, but Custer was still a cadet at the Point when it took place).<br /><br />""Fanny"" Custer plays a role in ""Class of '61,"" though his classmate chums, Dev O'Neill and Shelby Peyton are fictional. I believe they are respectively based on Partick Henry O'Rorke and John Pelham, two people you can look up.<br /><br />Anyway, I truly enjoy this film or any film which provides a window into mid-19th Century America.",1
"What exactly was going on during World War 11 in New Zealand when American forces were there?<br /><br />This awful story of 4 sisters was really pathetic to view. Can you imagine casting Joan Fontaine as the older sister to Sandra Dee? Fontaine looked more like her mother. Even funnier was that Fontaine becomes pregnant in the film.<br /><br />Piper Laurie and Paul Newman who showed such great on screen chemistry 4 years later in ""The Hustler,"" have no scenes together in this film. Laurie plays another sister who goes off to Wellington to tramp around there, despite the fact that she is married. Woe to her when her husband comes back from the war.<br /><br />Jean Simmons is widowed and finds romance with a much subdued Paul Newman. There is even romance for the young Miss Dee here.<br /><br />The picture has little to no meaning. Are they trying to say that all is fair in love and war? If they are, they did a poor job in selling this.<br /><br />The conflict of interest with Newman and Simmons is quickly disposed of. That is what should have been quickly done to this terribly disappointing film of 1957.",0
"Long on action and stunt work, but so short on character delineation and development that it failed to hold our interest. Not always easy to figure out which side a character is on and who's doing what to whom.",0
"I liked it but then I think I might have been ironing at the same time. This reworking of Cyrano de Bergerac/Roxanne is an utterly undemanding, formulaic romcom rescued from straight-to-video ignominy on its release by the sharp turn of Janeane Garofalo. Playing the Frasier of Pets, she finds herself caught in a love trap when insecurity leads her to pass her best friend (Uma Thurman) off as herself when a caller comes a-courtin'.<br /><br />This is an interesting film in the fascinating career of Ben Chaplin. An average British actor, he gave the Hollywood treadmill a shot with this film. He is unremarkable and his anonymity in studio productions is unsurprising on the basis of it, although he has appeared in substantial cameos in both the later Terence Malick films. Uma Thurman does a ditzy turn on autopilot and Michael Lehmann packages it all together competently. Icky phone sex though. 4/10",0
"SPOILERS<br /><br />In the words of Jean-Paul Sartre, ""Hell is other people"". In ""The Odd Couple"", Jack Lemmon and Walter Matthau demonstrate just how accurate this can be. As Felix Ungar and Oscar Madison, Lemmon and Matthau respectively create two good friends who decide to live together. As the two begin to slowly grow more and more frustrated with each other, the laughs come thick and fast, before Felix departs, leaving Oscar a changed and more cleanly individual.<br /><br />Jack Lemmon as Ungar is absolutely superb as the neurotic, cleaning obsessed divorcee coping with life as a single man. Walter Matthau in contrast to Lemmon's character is equally as good as the slobbish sports writer who simply wants to play poker to earn money for his child benefits.<br /><br />Lemmon and Matthau are magnificant in their selected parts, to some degree dependent upon the beautiful script by Neil Simon, and simultaneously because they work well as a team. As two friends who are inherently different in lifestyles, although similar in relationships with ex-wives and children, these two, late, great actors create a partnership which is practically impossible to recreate. So great in fact, that the world screamed out so much for something similar, that two years before Matthau's death and three before Lemmon's, the characters were reunited in an inferior sequel. This idea, whilst following Hollywood's irritating obsession with sequels, might have worked to a certain degree, but at the same time, it could never come close to replicating the genius of this original film.<br /><br />Ultimately it's not really possible to say anything else. With Simon's amazing script, filled with humour and laughter, the creators of this film were already onto a hit. The casting of Jack Lemmon and Walter Matthau as Felix Ungar and Oscar Madison though, is the most important part of this film. ""The Odd Couple"", with it's traditional soundtrack (which even gained a tribute in ""The Simpsons""), it's excellent script and it's genius leading men, is a tribute to cinema and a feature for history to remember.",1
"Basically a typical propaganda film for the last good war. But there were a couple things that struck me. First was the use of mouthed epithets. In two cases the Scott character mouths one, once at the beginning when he drops his bomb off target during the bomb-off (""dammit"") and once when he is trying to sway a bombardier into being a pilot (""s*%t""). I could be wrong about the second instance but I replayed it several times and that's what it looks like to me. The third case is when the Anne Shirley character wishes the O'Brien character goodbye and good luck (""Give 'em hell"") over the roar of the engines. She must have thought that was too unladylike because she clearly says ""heck"". I also found interesting the character that has moral problems with bombing, specifically bombing civilians. The avuncular superior officer assures him that only military targets will be hit due to the precision of the bombsight used. Given what we know about the LeMay's later strategy of firebombing Japanese cities into oblivion this scene plays with not a little irony. I remember McNamara's quoting of LeMay in ""The Fog of War"", something to the effect that if the US did not win the conflict he would be tried as a war criminal. The ending is way overwrought, in keeping with the movie. It reminded me a bit of the end of White Heat (I'm not comparing the films, just the ending!). Maybe it's just 'cause he gets blowed up. Blowed up real good!!!",0
"Watching this again recently, I found it heartwarming to see the way they sincerely tried to bring the book to the screen, even if the shoestring budget and hammy actors meant inevitable failure. By any objective measure this was a disaster, but I found it easy to imagination how good a Lord of the Rings movie could be if someone was to make one sincerely - and with the money to employ the most talented artists and script writers. Unfortunately, thanks to Jackson, that will not be possible for a long time.<br /><br />Watching this movie left me with the impression that with any sort of budget at all, then this story simply couldn't be stuffed up. Fantasy just provides so many opportunities for making an interesting film. There were many moments in this film that were potentially more interesting than the way that Peter Jackson did it, although of course you always have to use your imagination due to the poor execution. The way they tried to show the wraith world from Frodo's point of view for example. Or the way that Galadriel showed Sam what was happening back home for another.<br /><br />Another thing I really appreciated in this version - the silent moments. There were moments when dialog was spoken with no background music against a still back-drop. Compare that to the grandiose swooping camera of the Jackson films, and the intrusive score which seemed designed to stress how each and every scene was the most poignant and powerful scene we had ever watched. Jackson's films were full of their own importance, this was quieter and a lot more modest.<br /><br />Jackson and co hit this with more than US$270 million dollars in production costs, at least $90 million dollars more for marketing, a massive tax break from the NZ government, and also gained massive savings from filming in NZ not the USA. However, despite the marketing claims, the intention to be faithful was never there. This is well documented. Philippa Boyens said as much in an interview, when she said they deliberately didn't re-read the books before writing the script. Jackson also stated that they originally intended to make a fantasy film ""along the lines of"" the lord of the rings, and that the one he really wanted to do was Return of the King, because it had a lot of battles but no character development.<br /><br />In contrast, this film tried to be more true. Of course a lot of things were wrong, the acting was awful and pretty much sunk everything, and the pace was too fast. Naturally they cut a lot, and adapted other scenes, and for this they deserve credit. While Jackson added a lot of action scenes that served no plot purpose, Bakshi cut book scenes which did nothing to advance the plot anyway. There's actually a curious similarity between the structure of the Jackson and Bakshi films near the beginning - in that they both deviate from the original books in the same way - although of course some of this could be coincidence.<br /><br />This was not a good film, but the potential was there. Bakshi said in an interview to the Onion AV club that only animation could do the lord of the rings justice. His version didn't work, but he might have been right.",0
"I agree with most of the other guys. A waste of photons and valuable time.<br /><br />Nearly no joke is worth the paper is was written on. The only highlight from my pov is Olli Dittrich as Pinocchio. (""Egal, ich muss eh Waldsterben"") This reminds of old times with RTL Samstag Nacht. It is hard to describe the performances of the actors, since most of them don't even seem to have a good time during production and just ""do their thing"". Camera is OK, plot is laughable, I think you would be ashamed even if you discuss this with lots of beers.<br /><br />Apart from this I yawned all the time, wondered about how a script like this could even be considered for production and waited for the end.<br /><br />My 9 year old son was pleased, but then he is pleased by so little at this age :-)<br /><br />Anyway, a 1 point rating here nearly is 1 point too much...",0
"Though the story is essentially routine, and the ""surprise"" ending is nothing but a bad joke on the audience, you can see what attracted these good actors to the project - it offers them the kind of roles in which good actors can shine, and shine they do. The film is impeccably made - for its time. It was remade in 2000 as ""Under Suspicion"" and if you only want to see one version of the story (that's all it deserves, really), I recommend the latter one, with Hopkins' up-to-date direction and the more explicit references to plot points that the original could only hint at. The ending, however, still blows. (**1/2)",1
"I loved the first two movies, but this movie was just a waste of time and money (for me and the studio). I'm still wondering why they made this horrible movie. The thing with the plastic gun and with the toy car, that can go into another house are ridiculous. Joe Pesci and Daniel Stern in the first two movies were so funny, but the terrorists in this one are so stupid and not funny. Believe me this movie is just a waste of time.",0
"As a young boy, I always sort of hated ""Cinderella,"" since I was outvoted by my two sisters when my parents were considering what Disney movie to buy. I wanted ""Dumbo,"" but my sisters won out, and we got ""Cinderella."" They thoroughly enjoyed the movie while I sulked in the back of the room playing with my Star Wars action figures.<br /><br />A lot has changed since then. My love of the Disney theme parks landed me an internship at Walt Disney World, and I now have two young nieces. I like to showcase Disney to them as much as I can, and we recently watched ""Cinderella"" together. With my newfound appreciation for all that is Disney, I watched ""Cinderella"" with a new perspective and was impressed with what I saw.<br /><br />From the beginning of the movie, though, I didn't quite understand why Cinderella was trapped in such a horrible predicament. Why was she such a slave to her stepfamily, and why couldn't she just run away? I wasn't too sympathetic to Cinderella, but as the story progressed, I found myself becoming immersed in the story. Maybe the eye-catching animation or the fun-loving characters drew me in, or maybe it was the timeless songs. Listening to songs like ""Bibbidy-Bobbidy-Boo"" and ""A Dream is a Wish Your Heart Makes"" sort of whisked me back to the theme parks. I can picture myself in that carefree and fun atmosphere while looking at the awe-inspiring Cinderella Castle.<br /><br />Something about this movie just evokes the magic of Disney. That may make many people scoff, but go to the Magic Kingdom and see all the little girls dressed up like Cinderella that are excited to be in this fantasy world, and you'll know what I'm talking about. The images of Cinderella and the glass slipper - as well as Mickey Mouse, Winnie the Pooh, and Tinkerbell - embody why Disney is one of the most beloved companies in the entire world.<br /><br />While ""Cinderella"" may not be the strongest story, it is sort of iconic in Disney and movie history. It represents that fun, idealistic, and fantasy-like wonderment we held when we were kids. I imagine this movie holds a lot of meaning to many, many people out there. It may not be my favorite Disney movie, but it does represent all that I love and admire about the Company.<br /><br />My IMDb Rating: 10/10. My Yahoo! Grade: A (Outstanding)",1
"This film is so unbelievable; - the whole premise is bunkum; the fact that a serial killer (vampire or otherwise) could fly around untraced and kill as many people as the film implies is laughable. The vampire himself would not look out of place in a Bela Lugosi film. Most of the acting is so wooden the actors should be treated for dry rot. I await the day when someone makes a decent film from a Steven King novel (with the exception, possibly, of Stand by Me). This film suffers from what most Stephen King films do - lack of money used for the ""special"" effects, poor actors, appalling characterisation and dialogue. This film is cheap, tacky and fails in everything it tries to do.",0
"I don't even know where to begin on this one. ""It's all about the family."" That has to be the worst line of dialogue ever heard in a ""horror"" movie, although this couldn't be a horror movie even if it tried!!! Ugh!!! And I know that Owen Wilson is a better actor. He needs to stop playing the token guy who dies in every action movie (Anaconda, Armageddon). After all, the man did co-write ""Bottle Rocket"" and ""Rushmore."" He does have some talent. Also, Lily Taylor should stick to indie films. She has no place here. Finally, Catherine Zeta-Jones should become a porn star. There's no room in legitimate acting for her. I'm serious. One of the worst movies I've ever seen, EVER.",0
"With an absolutely amazing cast and crew, this might have been a classic. Instead it is a repetitive paraphrasing of all the conspiracy theories extant in 1979 about the JFK assassination grafted, rather pointlessly, on to a vaguely incoherent plot about the murder of fictitious president Kegan in 1960. Many superb character actors are wasted as they are either not given enough to do - Sterling Hayden or Eli Wallach, for instance, or they are asked to go rather luridly over the top - John Huston. Jeff Bridges and Anthony Perkins do manage to acquit themselves very well, in their very different ways, though.<br /><br />The photography is gorgeous, but does not justify an hour and a half of your life, or the price of the DVD purchase.",0
"I shall not waste my time writing anything much further about how every aspect of this film is indescribably bad. That has been done in great detail already, many times over. The 'plot' started out as a very uninspiring cockney wide-boy/gangster-by-numbers bore and very quickly descended into an utter shambles. Anybody who pretends that they can see some hidden masterpiece inside this awful mess is just kidding themselves. It is now 7 or 8 years since I watched it during its 1 week run at the cinema before it was pulled, yet it sticks in my mind for being easily the most terrible film I have ever seen.<br /><br />I am only making these comments, and indeed the only reason I went to see the film, is because of the amusing fact that my brother Eddie appeared in it as the second 'heavy' in the pub scene. It was his hands that thrust a zippo lighter towards Rhys Ifan's face in the bar in 'Russia' (it was actually filmed at the former Butlins holiday camp at Barry Island). My brother has absolutely no acting experience whatsoever - he had recently joined an extras' agency and this was his first part. Having seen the film, it appeared that nobody in it required any acting experience whatsoever.<br /><br />I remember there were about 8 people in the whole cinema - and this was just a couple of days after it had been released. I have never heard of an other film that was so unpopular and disappeared so fast - and rightly so. In case you were thinking of renting this film on DVD, I would advise you instead to put your two pound coins in a fire until they are red-hot, then jam them into your eye sockets. This will probably be a lot less painful than watching the film.",0
"What can possibly said about this movie other than, ""viewer beware"". Christmas Evil should come with a warning label like cigarettes do, because this was harmful to my eyes and ears. I am rarely this unsatisfied with a ""b"" horror flick, but this movie couldn't even bring a little scare to a five year old. The point of a relentless lunatic that has a thirst for blood in a film is that he/she should seem almost god-like, like nothing can stop their maniacal rage, but in this film the resident psychopath gets himself stuck in a chimney in a bizarre attempt to surprise his next victim and of course follow along with the all to popular legend of santa claus, it's a reminder to the viewer that this man is in no way dangerous because he's far too stupid to be dangerous. All in all a total waste of film.",0
"speaking solely as a movie, i didn't really liked it. not because there were no FX or because we had a single cabin as the scenario for the whole film, actually that was what kept me watching it.<br /><br />i didn't like it because the acting was shady, his ""friends"" are all happy and then they're mad, but you have no idea why; then they take distinct roles, one is the believer, other is the antagonist, but they never really make the point! also, the lighting was terrible and i'm just mentioning technical issues.<br /><br />in a few words, i thing the movie could have just had a ""ok i'm outta here!"" from some characters. like the lady who doesn't want to hear his version of the bible.<br /><br />about the story itself, everyone is free to write about what they want, and the story is proof of some good writing and imagination. i credit the book author for that, hence, my 4/10.<br /><br />so, in the end, hear the man's story believe it or not, just don't spend the whole time acting like you believe him and being shocked at what he says, and at the same time moving around and making jokes like you don't believe him.<br /><br />Coherence.<br /><br />thanks for reading ;)",0
"OK - I ADORE this film...I will credit this movie - alone - for making me such a die-hard horror fanatic. I could never watch this movie alone. I've also heard many many stories of the effect it had in it's original release at the theatres , on its viewers. Incredible masterpiece.... Horrible , psychological stuff scares the pants off me .Oh bless their hearts, whoever made this awesome film. I love it. I thought the whole film was decent and interesting. This movie is SO scary - this is the scariest movie I have ever seen in my life! Not that what happens in the film and the idea of the film are not scary enough , but what always got me - was Brendan's fabulous acting. Best horror film EVER. Nothing can ever be this scary again. Halloween viewing at its evilest.",0
"One of the first of the best musicals, Anchors Aweigh features several memorable musical sequences, such as Kelly dancing with Jerry the mouse, Kelly dancing with 7-year-old Sharon McManus, Sinatra singing with Jose Iturbi playing piano, Kathryn Grayson singing with Iturbi conducting, and much more. The Technicolor is perfect, with some innovative camera work such as seeing a piano played from beneath, through transparent keys, and Grayson singing, seen through the finder of another camera. The plot is thin, but you get involved from Kelly's & Sinatra's enthusiasm. Sailor's on leave, they have to take home a runaway boy (Dean Stockwell) and Sinatra falls for his aunt. To set him up with the aunt (Grayson), Kelly suggests that Sinatra can get her an audition with Jose Iturbi. But Sinatra's young and naive in this one, and in his own sung words falls in love too fast. While they're trying to contact Iturbi, who's never available, he starts to fall for another girl (Barbara Britton); but Kelly's now falling love with Grayson. Anchors Aweigh is most often remembered for the combination live-action / cartoon sequence with Tom and Jerry, but there's a lot more here that's worth a look. I'm giving it nine stars because, while it's not quite as good as the best musicals - Singin' In The Rain, The Music Man, Oklahoma - it is one of the first of their class of Technicolor big productions (perhaps Meet Me In St. Louis was the first), and better than most others.",1
"This is the most compelling and excellent performance that Robert Taylor ever gave. It even surpasses his wonderful performance as ""Johnny Eager"" coming a full 14 years after that film. His looks are still a wonder to see, but he has a maturity now that gives him the edge in this gritty, violent role. Charlie Gilson (Taylor) is the last of his breed, a buffalo hunter who kills not for the money but for the pleasure. His wild eyed killing of not only buffalo but human beings, is stunning to watch. He is basically a lonely man, needing the people around him, but they dislike him because of his sociopath behavior. His partner is Sandy McKenzie (Stewart Granger) who is sick of the hunt, and only goes along, because he is a failure at anything else. Along the way Charlie kills a family of Indians and captures the beautiful Debra Pagent. Charlie tries to seduce her to no avail, but sees that Sandy is interested in her also. Granger is kind of sad to watch, so fed up with the hunt, longing to go away with the girl and her baby. Lloyd Nolan as the drunken skinner is wonderful with his wise cracks and accordian playing. Russ Tamblyn plays the half breed trying to fit in a white world. The group is an odd mix of good and evil, young and old. In the end Taylor gets spooked by the buffalo, as many hunters before him had, and runs off leaving Sandy with the girl. Upon his return, that night Sandy leaves with the woman, setting Charlie off on a rampage of killing in a quest to get Sandy and have the girl for himself. The final confrontation comes in a snow storm and the last scene is so shocking that you will never forget it. It is Taylor's film all the way and he was truly a much underrated actor of the era.",1
"When a small town is threatened by a child killer, a lady police officer goes after him by pretending to be his friend. As she becomes more and more emotionally involved with the murderer her psyche begins to take a beating causing her to lose focus on the job of catching the criminal. Not a film of high voltage excitement, but solid police work and a good depiction of the faulty mind of a psychotic loser.",1
"Yet another ""son who won't grow up"" flick, and just the other recent like entries. Heder in another bad wig, channeling Napoleon for, what, the third time? Anna Faris is forgettable, as always; Jeff Daniels phoned this one in from another state, at least; and Diane Keaton...how does one become typecast this late in a career? Do not bother. Nothing is said here that hasn't been covered many times over. I will say this; it's about a hundred times better than ""Failure To Launch"". There are very few amusing bits in the movie, unless you think Eli Wallach cursing is funny. Ha, Ha! He's old and he dropped the f-bomb! Tee, hee, hee. Pitiful!",0
"Beginning with the poster (featuring only Morgan Freeman and Kevin Spacey), the entire movie was a fraud. One stereotype after another, this movie was about nothing - or nothing new, at least. After 10-15 minutes, you realize that you've just paid to see Justin Timberlake and LL Cool J recite their way through another cop-flick.<br /><br />Basically, the story is about the corrupt system in some city, all secretly supported by the backbone business and in town, under the watchful eye of some hot-shot politician. The almighty and above-the-law organization is called FRAT and guess what? they've got a kick-ass loony cop shooting and beating at will - suspects, girlfriends, you name it. FRAT cops are corrupt and greedy, so they end up making mistakes that get discovered by a young and talented (!!!) journalist. One hour later, after a series of unbelievably bad-made shooting scenes and more stereotype lines, everything ends happily and we get served the final line : you can't beat the system. Bah! Don't see this waste of film roll. Freeman and Spacey barely have 10 min altogether!",0
"This film was more effective in persuading me of a Zionist conspiracy than a Muslim one. And I'm Jewish.<br /><br />Anbody go to journalism school? Read an editorial? Freshman year rhetoric? These alarmist assertions, presented in a palatable way, might prove persuasive. But by offering no acknowledgment of possible opposing arguments, nor viable (or any at all) solutions, few sources and each of dubious origin, makes the argument an ineffectual diatribe.<br /><br />And thank goodness for that -- I wouldn't want anyone to leave the theatre BELIEVING any of this racist claptrap.<br /><br />A good lesson for me -- and hopefully a cautionary tale for you -- to actually read about a film before seeing it.",0
"'Baptists at Our Barbecue' is the best film ever made. Now, that I got your attention with that horribly inaccurate statement that should be a hanging offense if spoken, let me begin my short overview of this tacky, offensive, pretentious and boring hunk of junk I guess you could consider a movie. First of all, the low budget of this stinker is totally obvious based on the very poor and inexperienced direction of Christian Vuissa, and the tacky, overly preachy, whiny and stilted screenplay by F. Mathew Smith. I really despise the fact that it sends a very pro-Mormon, and sort of anti-every other religion message. Yes, the story is about a small town half full with Mormons and half full with Baptists. It shows all the main and role-model characters being Mormon, and being so nice and perfect, yet they are being picked on by the evil, conniving and very judgmental Baptists. It shows how beautiful Mormons are and how cold-hearted and ignorant Baptists are, instead of showing a little solidarity like would be appropriate and realistic. I'm a part of neither religion (I'm actually an atheist), but this offended me, along with another countless amount of Baptists most likely. It shows the Baptists as being very unopened and unwelcoming to the Mormons, and the Mormons being very accepting, when again, in reality there is a mutual like/dislike between them. Sorry, I didn't mean to go off on a rant.<br /><br />Another aspect of 'Baptists at Our Barbecue' I didn't much care for, was the acting. The performances are very amateurish and unnatural, especially from the female lead Heather Beers. Miss Beers stumbles her way through her part without any passion or feeling for her role, and I wasn't too much impressed with Dan Merkley, who's the main character in this lackluster of a motion picture, but I have to say he's way more talented or shows more talent in this film then Heather Beers. Whoever played the town sheriff was awful also. Although there is maybe a tiny laugh deep within the film, it is full of clichés. For example, the main character, Tartan (Merkley), finds solace with a Native American who always gives him the best advice on things relating to a tribal way of life - how cliché is that? To make the situation even more of a pathetic cliché, Tartan buys the poor, lonely heathen a puppy dog. Ugghhh! <br /><br />If you want my advice, stay as far away from 'Baptists at Our Barbecue' as you can. I saw it on the shelf and thought it would be a cute and interesting little indie about religion. All I got was a, well, piece of crap. Grade: D-<br /><br />my ratings guide - A+ (absolutley flawless); A (a masterpiece, near-perfect); A- (excellent); B+ (great); B (very good); B- (good); C+ (a mixed bag); C (average); C- (disappointing); D+ (bad); D (very bad); D- (absolutley horrendous); F (not one redeeming quality in this hunk of Hollywood feces).",0
"I'm not usually one to slate a film . I try to see the good points and not focus on the bad ones, but in this case, there are almost no good points. In my opinion, if you're going to make something that bad, why bother? Part of the film is take up with shots of Anne's face while she breaths deeply, and violin music plays in the background. the other part is filled with poor and wooden acting. Rupert Penry Jones is expressionless. Jennifer Higham plays Anne's younger sister with modern mannerisms. Anne is portrayed as being meek and self effacing, which is fine at the beginning, but she stays the same all through the film, and you see no reason for captain Wentworth to fall in love with her. Overall the production lacks any sense of period, with too many mistakes to be overlooked, such as running out of the concert, kissing in the street, running about in the streets with no hat on (why was this scene in the film at all? the scene in the book was one of the most romantic scenes written.). To sum it up, a terrible film, very disappointing.",0
"Lars Von Triers Europa is an extremely good film. How's that? Von Trier has a very stylized way to tell a story, at least he did have with Europa. To me the whole film was like an experience even if I did see it on a small television screen. Even with all the tricks, in my opinion, this film is the most complete, REAL and moving piece of cinema then most of the films on the top 250 list. I also think it is perhaps the scariest, the most gothic and complete film around. All right there are other good ones too, but this one is my favorite. The final scene is one of the most harrowing scenes ever.",1
